task_name,input_file_name,city
Maqsudan ,maqsudan_.mp3,JALANDHAR
Masih Mohala Dakoha,masih_mohala_dakoha.mp3,JALANDHAR
Mast Colony ,mast_colony_.mp3,JALANDHAR
Master Colony ,master_colony_.mp3,JALANDHAR
Master Tara Singh Nagar,master_tara_singh_nagar.mp3,JALANDHAR
Mata Salani Madir ,mata_salani_madir_.mp3,JALANDHAR
Mata Sant Kaur Nagar ,mata_sant_kaur_nagar_.mp3,JALANDHAR
Mathura Nagar ,mathura_nagar_.mp3,JALANDHAR
Mayor Colony,mayor_colony.mp3,JALANDHAR
Meena Bazar ,meena_bazar_.mp3,JALANDHAR
Mehnga Singh Colony,mehnga_singh_colony.mp3,JALANDHAR
MILAP CHOWK ,milap_chowk_.mp3,JALANDHAR
Mehtab Nagar ,mehtab_nagar_.mp3,JALANDHAR
Mitha Bazar ,mitha_bazar_.mp3,JALANDHAR
Misson Compound ,misson_compound_.mp3,JALANDHAR
MITHAPUR CHOWK,mithapur_chowk.mp3,JALANDHAR
MITHAPUR ROAD,mithapur_road.mp3,JALANDHAR
Miya Colony ,miya_colony_.mp3,JALANDHAR
Mochian Mohalla ,mochian_mohalla_.mp3,JALANDHAR
Model Gram Colony ,model_gram_colony_.mp3,JALANDHAR
Model Estate,model_estate.mp3,JALANDHAR
MODEL TOWN ,model_town_.mp3,JALANDHAR
Model House Road ,model_house_road_.mp3,JALANDHAR
Modern Colony,modern_colony.mp3,JALANDHAR
Modern Estate,modern_estate.mp3,JALANDHAR
MOH FAGWARI GARHA,moh_fagwari_garha.mp3,JALANDHAR
Modian Todh ,modian_todh_.mp3,JALANDHAR
MOH. KANYA WALI GARHA,moh._kanya_wali_garha.mp3,JALANDHAR
MOH. QUAZI ,moh._quazi_.mp3,JALANDHAR
MOH.KODIAN PIR BODIA ,moh.kodian_pir_bodia_.mp3,JALANDHAR
Mohalla Chaiaam ,mohalla_chaiaam_.mp3,JALANDHAR
Mohalla Karar Khan ,mohalla_karar_khan_.mp3,JALANDHAR
Mohalla Kot ,mohalla_kot_.mp3,JALANDHAR
Mohalla Amar Saw Mill ,mohalla_amar_saw_mill_.mp3,JALANDHAR
Mohalla Kot Ram Dass ( Abadi ) ,mohalla_kot_ram_dass_(_abadi_)_.mp3,JALANDHAR
Mohalla Ladowali Raod,mohalla_ladowali_raod.mp3,JALANDHAR
Mohalla Makhdumpura,mohalla_makhdumpura.mp3,JALANDHAR
Mohalla Pakka Bagh ,mohalla_pakka_bagh_.mp3,JALANDHAR
Mohalla Ravidass Nagar,mohalla_ravidass_nagar.mp3,JALANDHAR
Mohalla Shastri Nagar,mohalla_shastri_nagar.mp3,JALANDHAR
MOHALLA TARKHANA BASTI SHEIKH ,mohalla_tarkhana_basti_sheikh_.mp3,JALANDHAR
Mohan Vihar ,mohan_vihar_.mp3,JALANDHAR
Mohalla Vari Vatt ,mohalla_vari_vatt_.mp3,JALANDHAR
Mohindra Colony ,mohindra_colony_.mp3,JALANDHAR
Mohinder Singh Colony,mohinder_singh_colony.mp3,JALANDHAR
Mohindru Mohalla ,mohindru_mohalla_.mp3,JALANDHAR
Mohyall Nagar,mohyall_nagar.mp3,JALANDHAR
Mota Singh Nagar,mota_singh_nagar.mp3,JALANDHAR
Moti Bagh ,moti_bagh_.mp3,JALANDHAR
Moti Nagar ,moti_nagar_.mp3,JALANDHAR
Mughlan Dhiki ,mughlan_dhiki_.mp3,JALANDHAR
Nagal Shama Pind ,nagal_shama_pind_.mp3,JALANDHAR
Muslim Colony ,muslim_colony_.mp3,JALANDHAR
Nagra Pind ,nagra_pind_.mp3,JALANDHAR
Nagra Road ,nagra_road_.mp3,JALANDHAR
Nakodar Road ,nakodar_road_.mp3,JALANDHAR
NAI ABADI ,nai_abadi_.mp3,JALANDHAR
Mandi Fenton Ganj,mandi_fenton_ganj.mp3,JALANDHAR
